163,E,Active Infants,"
問題文N 人の幼児が左右一列に並んでおり、左から i 番目の幼児の活発度は A_i です。
あなたは一回だけ、幼児たちを好きな順番に並び替えさせることができます。
はじめ左から x 番目に並んでいた幼児が左から y 番目に移動するとき、うれしさが A_x \times |x-y| だけ生じます。
幼児のうれしさの合計が最大でいくつになるか求めてください。
"
163,F,path pass i,"
問題文
1 から N までの番号がつけられた N 個の頂点を持つ木があります。この木の i 番目の辺は頂点 a_i と b_i を結んでいます。
また、各頂点には色が塗られており、 頂点 i に塗られている色は c_i です。ここで、各頂点に塗られている色は 1 以上 N 以下の整数で表されており、同じ整数は同じ色に、異なる整数は異なる色に対応します。  
k=1,2,...,N に対して、以下の問題を解いてください。  

色 k が塗られている頂点を一度以上通るような単純パスの数を求めよ

補足:  頂点 u から頂点 v へ向かう単純パスと、頂点 v から頂点 u へ向かう単純パスは区別しません。
"
164,A,Sheep and Wolves,"
問題文羊が S 匹、狼が W 匹います。
狼の数が羊の数以上のとき、羊は狼に襲われてしまいます。
羊が狼に襲われるなら unsafe、襲われないなら safe を出力してください。
"
164,B,Battle,"
問題文高橋君と青木君がモンスターを闘わせます。
高橋君のモンスターは体力が A で攻撃力が B です。
青木君のモンスターは体力が C で攻撃力が D です。
高橋君→青木君→高橋君→青木君→... の順に攻撃を行います。
攻撃とは、相手のモンスターの体力の値を自分のモンスターの攻撃力のぶんだけ減らすことをいいます。
このことをどちらかのモンスターの体力が 0 以下になるまで続けたとき、
先に自分のモンスターの体力が 0 以下になった方の負け、そうでない方の勝ちです。
高橋君が勝つなら Yes、負けるなら No を出力してください。
"
164,C,gacha,"
問題文羊が S 匹、狼が W 匹います。
狼の数が羊の数以上のとき、羊は狼に襲われてしまいます。
羊が狼に襲われるなら unsafe、襲われないなら safe を出力してください。
"
164,D,Multiple of 2019,"
問題文高橋君と青木君がモンスターを闘わせます。
高橋君のモンスターは体力が A で攻撃力が B です。
青木君のモンスターは体力が C で攻撃力が D です。
高橋君→青木君→高橋君→青木君→... の順に攻撃を行います。
攻撃とは、相手のモンスターの体力の値を自分のモンスターの攻撃力のぶんだけ減らすことをいいます。
このことをどちらかのモンスターの体力が 0 以下になるまで続けたとき、
先に自分のモンスターの体力が 0 以下になった方の負け、そうでない方の勝ちです。
高橋君が勝つなら Yes、負けるなら No を出力してください。
"
164,E,Two Currencies,"
問題文
1 から N までの番号がつけられた N 個の都市があります。
これらの都市は M 本の鉄道路線によって結ばれています。  
あなたは現在、金貨を 10^{100} 枚、銀貨を S 枚持った状態で都市 1 にいます。
i 番目の鉄道路線は、都市 U_i と都市 V_i を双方向に結んでおり、片道の運賃は 銀貨 A_i 枚、移動にかかる時間は B_i 分です。
運賃を金貨で払うことはできません。  
各都市には両替所があり、都市 i の両替所では金貨 1 枚を銀貨 C_i 枚と交換することができます。
交換には、金貨 1 枚あたり D_i 分かかります。
各交換所では、金貨を何枚でも交換することができます。  
t=2,...,N について、都市 1 から都市 t への移動にかかる最小の時間を求めてください。電車を待つのにかかる時間は無視して構いません。  
"
164,F,I hate Matrix Construction,"
問題文整数 N 及び長さ N の配列
 S,  T,  U,   V が与えられます。
以下の条件を満たすような N×N の行列  a をどれか 1 つ構築してください。

a_{i,j} は整数である。
0 \leq a_{i,j}  \lt 2^{64}
S_{i} = 0 のとき  i 行目の要素のビットごとの論理積は U_{i} である。
S_{i} = 1 のとき  i 行目の要素のビットごとの論理和は U_{i} である。
T_{i} = 0 のとき  i 列目の要素のビットごとの論理積は V_{i} である。
T_{i} = 1 のとき  i 列目の要素のビットごとの論理和は V_{i} である。

ただし、条件を満たす行列が存在しない場合もあるかもしれません。
"
165,A,We Love Golf,"
問題文
ジャンボ高橋君はゴルフの練習をすることにしました。
ジャンボ高橋君の目標は飛距離を K の倍数にすることですが、ジャンボ高橋君の出せる飛距離の範囲は A 以上 B 以下です。
目標の達成が可能であれば OK と、不可能であれば NG と出力してください。
"
165,B,1%,"
問題文
高橋くんはAtCoder銀行に 100 円を預けています。
AtCoder銀行では、毎年預金額の 1 % の利子がつきます(複利、小数点以下切り捨て)。
利子以外の要因で預金額が変化することはないと仮定したとき、高橋くんの預金額が初めて X 円以上になるのは何年後でしょうか。
"
165,C,Many Requirements,"
問題文
ジャンボ高橋君はゴルフの練習をすることにしました。
ジャンボ高橋君の目標は飛距離を K の倍数にすることですが、ジャンボ高橋君の出せる飛距離の範囲は A 以上 B 以下です。
目標の達成が可能であれば OK と、不可能であれば NG と出力してください。
"
165,D,Floor Function,"
問題文
高橋くんはAtCoder銀行に 100 円を預けています。
AtCoder銀行では、毎年預金額の 1 % の利子がつきます(複利、小数点以下切り捨て)。
利子以外の要因で預金額が変化することはないと仮定したとき、高橋くんの預金額が初めて X 円以上になるのは何年後でしょうか。
"
165,E,Rotation Matching,"
問題文あなたは「AtCoderじゃんけん」という一対一のゲームの大会を主催することになりました。
大会の参加者は N 人で、それぞれには 1 から N の相異なる番号が割り振られています。
アリーナには二人が入ることのできる対戦場が M 個用意されており、あなたはそれぞれの対戦場に二つの相異なる 1 以上 N 以下の整数を割り当てなければいけません。
複数の対戦場に同じ整数を割り当てることはできません。
大会は N ラウンドによって構成され、それぞれのラウンドは以下のようにして取り行われます。

それぞれの参加者は、自分の番号が割り当てられた対戦場が存在するならそこに行き、そこに来たもう一方の相手と対戦する。
その後、それぞれの参加者が、自分の番号に 1 を足す。もし 1 を足した後の番号が N+1 であるなら、その値を 1 に変更する。

N 回のラウンドを通じて、二回以上同じ参加者と対戦するような参加者が存在しないようにしたいです。
このような条件を満たす対戦場への整数の割り当てをひとつ出力してください。
ただし、与えられる制約のもとでそのような割り当てが必ず存在することが示せます。
"
165,F,LIS on Tree,"
問題文N 頂点の木があり、i 番目の辺は頂点 u_i と頂点 v_i を結んでいます。
また、頂点 i には整数 a_i が書かれています。
1 以上 N 以下のすべての整数 k に対して、次の問題を解いてください。

頂点 1 から頂点 k までの最短パス上の頂点に書かれている整数を頂点 1 に近い方から順に並べた数列の最長増加部分列の長さはいくつか。

なお、長さ L の数列 A の最長増加部分列とは、1 \leq i_1 < i_2 < ... < i_M \leq L かつ
A_{i_1} < A_{i_2} < ... < A_{i_M} を満たす部分列 A_{i_1} , A_{i_2} , ... , A_{i_M} の中で 最も M が大きいものをいいます。
"
166,A,A?C,"
問題文AtCoder 社は、毎週土曜日にコンテストを開催しています。
コンテストには ABC と ARC の 2 つの種類があり、毎週どちらか一方が開催されます。
ABC が開催された次の週には ARC が開催され、ARC が行われた次の週には ABC が開催されます。
先週開催されたコンテストを表す文字列 S が与えられるので、今週開催されるコンテストを表す文字列を出力してください。
"
166,B,Trick or Treat,"
問題文ある街に、N 人のすぬけ君(すぬけ君 1 、すぬけ君 2 、 ...、 すぬけ君 N )が住んでいます。
この街には、 K 種類のお菓子(お菓子 1 、 お菓子 2 、....、お菓子 K )が売られています。お菓子 i を持っているのは、すぬけ君 A_{i, 1}, A_{i, 2}, \cdots, A_{i, {d_i}} の計 d_i 人です。
高橋君は今からこの街を回り、お菓子を 1 つも持っていないすぬけ君にいたずらをします。このとき、何人のすぬけ君がいたずらを受けるでしょうか。
"
166,C,Peaks,"
問題文AtCoder 社は、毎週土曜日にコンテストを開催しています。
コンテストには ABC と ARC の 2 つの種類があり、毎週どちらか一方が開催されます。
ABC が開催された次の週には ARC が開催され、ARC が行われた次の週には ABC が開催されます。
先週開催されたコンテストを表す文字列 S が与えられるので、今週開催されるコンテストを表す文字列を出力してください。
"
166,D,I hate Factorization,"
問題文ある街に、N 人のすぬけ君(すぬけ君 1 、すぬけ君 2 、 ...、 すぬけ君 N )が住んでいます。
この街には、 K 種類のお菓子(お菓子 1 、 お菓子 2 、....、お菓子 K )が売られています。お菓子 i を持っているのは、すぬけ君 A_{i, 1}, A_{i, 2}, \cdots, A_{i, {d_i}} の計 d_i 人です。
高橋君は今からこの街を回り、お菓子を 1 つも持っていないすぬけ君にいたずらをします。このとき、何人のすぬけ君がいたずらを受けるでしょうか。
"
166,E,This Message Will Self-Destruct in 5s,"
問題文
AtCoder 王国の優秀なエージェントであるあなたは、盗まれた極秘情報が AlDebaran 王国の手に渡ることを阻止するため、取引現場であるパーティに潜入しました。
パーティには N 人の参加者がおり、それぞれ 1 から N までの番号がついています。参加者 i の身長は A_i です。
あなたは事前の尋問によって、極秘情報を取引するのは以下の条件を満たす 2 人組であることを知っています。

2 人の持つ番号の差の絶対値が、2 人の身長の和に等しい。

N 人の参加者のうちから 2 人を選んでペアにする方法は \frac{N(N-1)}{2} 通りありますが、このうち上の条件を満たすペアは何通りあるでしょう？
なお、極秘情報の内容が何であるかはあなたの知るところではありません。
"
166,F,Three Variables Game,"
問題文あるゲームでは 3 つの変数があり、それぞれ A,B,C で表されます。
ゲームの進行と共に、あなたは N 回の選択に迫られます。
それぞれの選択は文字列 s_i によって示され、
s_i が AB のとき、A と B のどちらかに 1 を足しもう一方から 1 を引くこと、
AC のとき、A と C のどちらかに 1 を足しもう一方から 1 を引くこと、
BC のとき、B と C のどちらかに 1 を足しもう一方から 1 を引くことを意味します。
いずれの選択の後にも、A,B,C のいずれも負の値になってはいけません。
この条件を満たしつつ N 回すべての選択を終えることが可能であるか判定し、可能であるならそのような選択方法をひとつ示してください。
"
167,A,Registration,"
問題文高橋君はとあるWebサービスに会員登録しようとしています。
まずIDを S として登録しようとしました。しかし、このIDは既に他のユーザーによって使用されていました。
そこで、高橋君は S の末尾に 1 文字追加した文字列をIDとして登録することを考えました。
高橋君は新しくIDを T として登録しようとしています。これが前述の条件を満たすか判定してください。
"
167,B,Easy Linear Programming,"
問題文1 が書かれたカードが A 枚、0 が書かれたカードが B 枚、
-1 が書かれたカードが C 枚あります。
これらのカードから、ちょうど K 枚を選んで取るとき、取ったカードに書かれた数の和として、
ありうる値の最大値はいくつですか。
"
167,C,Skill Up,"
問題文高橋君はとあるWebサービスに会員登録しようとしています。
まずIDを S として登録しようとしました。しかし、このIDは既に他のユーザーによって使用されていました。
そこで、高橋君は S の末尾に 1 文字追加した文字列をIDとして登録することを考えました。
高橋君は新しくIDを T として登録しようとしています。これが前述の条件を満たすか判定してください。
"
167,D,Teleporter,"
問題文1 が書かれたカードが A 枚、0 が書かれたカードが B 枚、
-1 が書かれたカードが C 枚あります。
これらのカードから、ちょうど K 枚を選んで取るとき、取ったカードに書かれた数の和として、
ありうる値の最大値はいくつですか。
"
167,E,Colorful Blocks,"
問題文N 個のブロックが横一列に並んでいます。このブロック列に色を塗ります。
2 つのブロック列の塗り方が異なるとは、あるブロックが存在して、そのブロックが異なる色で塗られていることと定義します。
次の条件を満たすブロック列の塗り方が何通りあるか求めてください。

各ブロックを色 1 から色 M までのいずれか一色で塗る。使わない色があってもよい。
隣り合うブロックの組であって同じ色で塗られている組は、 K 組以下である。

ただし、答えは非常に大きくなる場合があるので、 998244353 で割った余りを出力してください。
"
167,F,Bracket Sequencing,"
問題文以下のいずれかの条件を満たす文字列を括弧列と定義します。

空文字列
ある括弧列 A が存在して、(, A, ) をこの順に連結した文字列
ある空でない括弧列 A, B が存在して、A, B をこの順に連結した文字列

N 個の文字列 S_i が与えられます。S_i 全てを好きな順序で連結するとき、括弧列を構成することはできますか。
"
168,A,∴ (Therefore),"
問題文
いろはちゃんは、人気の日本製ゲーム「tCoder」で遊びたい猫のすぬけ君のために日本語を教えることにしました。
日本語で鉛筆を数えるときには、助数詞として数の後ろに「本」がつきます。この助数詞はどんな数につくかで異なる読み方をします。具体的には、999 以下の正の整数 N について、「N 本」と言うときの「本」の読みは

N の 1 の位が 2, 4, 5, 7, 9 のとき hon
N の 1 の位が 0, 1, 6, 8 のとき pon
N の 1 の位が 3 のとき bon

です。
N が与えられるので、「N 本」と言うときの「本」の読みを出力してください。
"
168,B,... (Triple Dots),"
問題文
英小文字からなる文字列 S があります。
S の長さが K 以下であれば、S をそのまま出力してください。
S の長さが K を上回っているならば、先頭 K 文字だけを切り出し、末尾に ... を付加して出力してください。
"
168,C,: (Colon),"
問題文
いろはちゃんは、人気の日本製ゲーム「tCoder」で遊びたい猫のすぬけ君のために日本語を教えることにしました。
日本語で鉛筆を数えるときには、助数詞として数の後ろに「本」がつきます。この助数詞はどんな数につくかで異なる読み方をします。具体的には、999 以下の正の整数 N について、「N 本」と言うときの「本」の読みは

N の 1 の位が 2, 4, 5, 7, 9 のとき hon
N の 1 の位が 0, 1, 6, 8 のとき pon
N の 1 の位が 3 のとき bon

です。
N が与えられるので、「N 本」と言うときの「本」の読みを出力してください。
"
168,D,.. (Double Dots),"
問題文
英小文字からなる文字列 S があります。
S の長さが K 以下であれば、S をそのまま出力してください。
S の長さが K を上回っているならば、先頭 K 文字だけを切り出し、末尾に ... を付加して出力してください。
"
168,E, (Bullet),"
問題文
N 匹のイワシが釣れました。i 匹目のイワシの美味しさは A_i、香り高さは B_i です。
この中から 1 匹以上のイワシを選んで同じクーラーボックスに入れますが、互いに仲が悪い 2 匹を同時に選ぶことはできません。
i 匹目と j (\neq i) 匹目のイワシは、A_i \cdot A_j + B_i \cdot B_j = 0 を満たすとき(また、その時に限り)仲が悪いです。
イワシの選び方は何通りあるでしょう？答えは非常に大きくなる可能性があるので、1000000007 で割ったあまりを出力してください。
"
168,F,. (Single Dot),"
問題文
無限に広がる草原があります。
この草原上に、大きさが無視できるほど小さい 1 頭の牛がいます。牛の今いる点から南に x\ \mathrm{cm}、東に y\ \mathrm{cm} 移動した点を (x, y) と表します。牛自身のいる点は (0, 0) です。
また、草原には N 本の縦線と M 本の横線が引かれています。i 本目の縦線は点 (A_i, C_i) と点 (B_i, C_i) とを結ぶ線分、j 本目の横線は点 (D_j, E_j) と点 (D_j, F_j) とを結ぶ線分です。
牛が線分を(端点を含め)通らない限り自由に動き回れるとき、牛が動き回れる範囲の面積は何 \mathrm{cm^2} でしょうか。この範囲の面積が無限大である場合は代わりに INF と出力してください。
"
169,A,Multiplication 1,"
問題文A \times B を求めてください。
"
169,B,Multiplication 2,"
問題文N 個の整数 A_1,...,A_N が与えられます。
A_1 \times ... \times A_N を求めてください。
ただし、結果が 10^{18} を超える場合は、代わりに -1 を出力してください。
"
169,C,Multiplication 3,"
問題文A \times B を求めてください。
"
169,D,Div Game,"
問題文N 個の整数 A_1,...,A_N が与えられます。
A_1 \times ... \times A_N を求めてください。
ただし、結果が 10^{18} を超える場合は、代わりに -1 を出力してください。
"
169,E,Count Median,"
問題文N 個の整数 X_1, X_2, \cdots, X_N があり、A_i \leq X_i \leq B_i であることがわかっています。
X_1, X_2, \cdots, X_N の中央値として考えられる値はいくつあるか求めてください。
"
169,F,Knapsack for All Subsets,"
問題文長さ N の正整数列 A_1, A_2, \ldots, A_N と正の整数 S が与えられます。
集合\{1, 2, \ldots , N \} の空でない部分集合 T について、f(T) を以下のように定めます。

T の空でない部分集合 \{x_1, x_2, \ldots , x_k \} であって、 A_{x_1}+A_{x_2}+\cdots +A_{x_k} = S  をみたすものの個数

T として考えられる集合は 2^N-1 通りありますが、そのすべてに対する f(T) の和を求めてください。ただし、答えは非常に大きくなることがあるので、998244353 で割ったあまりを出力してください。
"
170,A,Five Variables,"
問題文5 つの変数 x_1, x_2, x_3, x_4, x_5 があります。
最初、変数 x_i には整数 i が代入されていました。
すぬけくんは、これらの変数の中から 1 つを選んで、その変数に 0 を代入する操作を行いました。
すぬけくんがこの操作を行ったあとの 5 つの変数の値が与えられます。
すぬけくんが 0 を代入した変数がどれであったかを答えてください。
"
170,B,Crane and Turtle,"
問題文庭に何匹かの動物がいます。これらはそれぞれ、2 本の足を持つ鶴か 4 本の足を持つ亀のいずれかです。
高橋くんは、「庭の動物の総数は X 匹で、それらの足の総数は Y 本である」と発言しています。この発言が正しいような鶴と亀の数の組合せが存在するか判定してください。
"
170,C,Forbidden List,"
問題文5 つの変数 x_1, x_2, x_3, x_4, x_5 があります。
最初、変数 x_i には整数 i が代入されていました。
すぬけくんは、これらの変数の中から 1 つを選んで、その変数に 0 を代入する操作を行いました。
すぬけくんがこの操作を行ったあとの 5 つの変数の値が与えられます。
すぬけくんが 0 を代入した変数がどれであったかを答えてください。
"
170,D,Not Divisible,"
問題文庭に何匹かの動物がいます。これらはそれぞれ、2 本の足を持つ鶴か 4 本の足を持つ亀のいずれかです。
高橋くんは、「庭の動物の総数は X 匹で、それらの足の総数は Y 本である」と発言しています。この発言が正しいような鶴と亀の数の組合せが存在するか判定してください。
"
170,E,Smart Infants,"
問題文AtCoder に参加している幼児が N 人おり、1 から N の番号が付けられています。また、幼稚園が 2\times 10^5 校あり、1 から 2\times 10^5 の番号が付けられています。
幼児 i のレートは A_i であり、はじめ幼稚園 B_i に所属しています。
これから Q 回にわたって、転園が行われます。
j 回目の転園では、幼児 C_j の所属を幼稚園 D_j に変更します。
ここで、「平等さ」を、AtCoderに参加している幼児が一人以上いるような幼稚園それぞれについて園内で最もレートの高い幼児のレートを求め、その最小値として得られる値とします。
Q 回それぞれの転園後の平等さを求めてください。
"
170,F,Pond Skater,"
問題文アメンボのすぬけ君は南北 H マス東西 W マスの長方形の形をしたグリッド状の池に住んでいます。北から i 番目、西から j 番目のマスをマス (i,j) とします。
いくつかのマスには蓮の葉が浮かんでおり、すぬけ君はそれらのマスには入ることができません。
c_{ij} が @ のときマス (i,j) に蓮の葉が浮かんでいること、.のときそうでないことを表します。
すぬけ君は一回水をかくことで東西南北のいずれかの方向に 1 マス以上 K マス以下移動することができます。
移動の途中に蓮の葉のあるマスがあってはいけません。また、蓮の葉のあるマスや池の外に移動することもできません。
すぬけ君がマス (x_1,y_1) から (x_2,y_2) まで移動するのに最小で何回水をかく必要があるか求めてください。
(x_1,y_1) から (x_2,y_2) まで移動することができない場合、そのことを指摘してください。
"
171,A,αlphabet,"
問題文英大文字か英小文字のいずれか 1 文字 \alpha が入力されます。\alpha が英大文字なら A、英小文字なら a と出力してください。
"
171,B,Mix Juice,"
問題文ある店で N 種類の果物、果物 1, \ldots, N が売られており、それぞれの価格は一個あたり p_1, \ldots, p_N 円です。
この店で K 種類の果物を一個ずつ買うとき、それらの合計価格として考えられる最小の金額を求めてください。
"
171,C,One Quadrillion and One Dalmatians,"
問題文英大文字か英小文字のいずれか 1 文字 \alpha が入力されます。\alpha が英大文字なら A、英小文字なら a と出力してください。
"
171,D,Replacing,"
問題文ある店で N 種類の果物、果物 1, \ldots, N が売られており、それぞれの価格は一個あたり p_1, \ldots, p_N 円です。
この店で K 種類の果物を一個ずつ買うとき、それらの合計価格として考えられる最小の金額を求めてください。
"
171,E,Red Scarf,"
問題文猫のすぬけくんが N (\textbf{偶数}) 匹います。各すぬけくんには 1, 2, \ldots, N の番号が振られています。
各すぬけくんは首に赤いスカーフを巻いており、スカーフにはそのすぬけくんが一番好きな非負整数が 1 つ書き込まれています。
すぬけくんたちは最近、整数の xor（排他的論理和）と呼ばれる演算を覚えました。

xor とは

n 個の非負整数 x_1,x_2, \ldots, x_n について、それらの xor、 x_1~\textrm{xor}~x_2~\textrm{xor}~\ldots~\textrm{xor}~x_n は以下のように定義されます。

 x_1~\textrm{xor}~x_2~\textrm{xor}~\ldots~\textrm{xor}~x_n を二進表記した際の 2^k(k \geq 0) の位の数は、x_1,x_2, \ldots, x_n のうち、二進表記した際の 2^k(k \geq 0) の位の数が 1 となるものの個数が奇数ならば 1、そうでなければ 0 となる。

例えば、3~\textrm{xor}~5 = 6 となります。


早速この演算を使いたくなったすぬけくんたちは、自分以外のすぬけくんのスカーフに書かれた整数の xor を計算することにしました。
番号 i が振られたすぬけくんが計算した、自分以外のすぬけくんのスカーフに書かれた整数の xor が a_i であることが分かっています。
この情報を元に、各すぬけくんのスカーフに書かれた整数を特定してください。
"
171,F,Strivore,"
問題文
「好きな英小文字 1 文字を好きな位置に挿入する」という操作を文字列 S にちょうど K 回繰り返してできる文字列は何通りあるでしょう？
答えは非常に大きくなる可能性があるので、(10^9+7) で割ったあまりを出力してください。
"
172,A,Calc,"
問題文整数 a が入力されます。値 a + a^2 + a^3 を出力してください。
"
172,B,Minor Change,"
問題文文字列 S, T が与えられます。次の操作を繰り返して S を T に変更するとき、操作回数の最小値を求めてください。
操作：S の 1 文字を選んで別の文字に書き換える
"
172,C,Tsundoku,"
問題文整数 a が入力されます。値 a + a^2 + a^3 を出力してください。
"
172,D,Sum of Divisors,"
問題文文字列 S, T が与えられます。次の操作を繰り返して S を T に変更するとき、操作回数の最小値を求めてください。
操作：S の 1 文字を選んで別の文字に書き換える
"
172,E,NEQ,"
問題文1 以上 M 以下の整数からなる長さ N の数列 A_1,A_2,\cdots, A_{N} と B_1,B_2,\cdots, B_{N} の組であって、以下の条件をすべて満たすものの個数を求めてください。

1\leq i\leq N なる任意の i について A_i \neq B_i
1\leq i < j\leq N なる任意の (i,j) について A_i \neq A_j かつ B_i \neq B_j

ただし、答えは非常に大きくなる可能性があるので、(10^9+7) で割ったあまりを出力してください。
"
172,F,Unfair Nim,"
問題文石の山が N 個あり、i 番目の山には A_i 個の石があります。
これを使って青木君と高橋君が次のようなゲームをしようとしています。

青木君から交互に、次の操作を繰り返す
操作：石の山を 1 つ選び、そこから 1 個以上の石を取り除く


先に操作ができなくなった方の負け

このゲームは、両者が最適に行動する場合、ゲーム開始時の各山の石の個数のみによって、先手必勝か後手必勝かが決まります。
そこで高橋君は、ゲームを始める前に、 1 番目の山から 0 個以上 A_1 個未満の石を 2 番目の山に移すことで、後手の高橋君が必勝となるようにしようとしています。
そのようなことが可能なら移動する石の個数の最小値を、不可能ならかわりに -1 を出力してください。
"
173,A,Payment,"
問題文お店で N 円の商品を買います。
1000 円札のみを使って支払いを行う時、お釣りはいくらになりますか？
ただし、必要最小限の枚数の 1000 円札で支払いを行うものとします。
"
173,B,Judge Status Summary,"
問題文高橋君は、プログラミングコンテスト AXC002 に参加しており、問題 A にコードを提出しました。
この問題には N 個のテストケースがあります。
各テストケース i (1\leq i \leq N) について、ジャッジ結果を表す文字列 S_i が与えられるので、ジャッジ結果が AC, WA, TLE, RE であったものの個数をそれぞれ求めてください。
出力形式は、出力欄を参照してください。
"
173,C,H and V,"
問題文お店で N 円の商品を買います。
1000 円札のみを使って支払いを行う時、お釣りはいくらになりますか？
ただし、必要最小限の枚数の 1000 円札で支払いを行うものとします。
"
173,D,Chat in a Circle,"
問題文高橋君は、プログラミングコンテスト AXC002 に参加しており、問題 A にコードを提出しました。
この問題には N 個のテストケースがあります。
各テストケース i (1\leq i \leq N) について、ジャッジ結果を表す文字列 S_i が与えられるので、ジャッジ結果が AC, WA, TLE, RE であったものの個数をそれぞれ求めてください。
出力形式は、出力欄を参照してください。
"
173,E,Multiplication 4,"
問題文N 個の整数 A_1,\ldots,A_N が与えられます。
このなかからちょうど K 個の要素を選ぶとき、選んだ要素の積としてありえる最大値を求めてください。
そして、答えを (10^9+7) で割った余りを 0 以上 10^9+6 以下の整数として出力してください。
"
173,F,Intervals on Tree,"
問題文N 頂点 N-1 辺から成る木があり、頂点には 1, 2,\cdots, N の番号が、辺には 1, 2, \cdots, N-1 の番号がついています。辺 i は頂点 u_i, v_i を繋いでいます。
整数 1 \leq L \leq R \leq N に対して関数 f(L, R) を次のように定義します。

S を番号が L 以上 R 以下の頂点から成る集合とする。頂点集合 S と、両端が S に属する辺のみから成るような部分グラフの連結成分の個数を f(L, R) で表す。

\sum_{L=1}^{N} \sum_{R=L}^{N} f(L, R) を計算してください。
"
174,A,Air Conditioner,"
問題文あなたは、室温が 30 度以上のとき、またそのときに限り、冷房の電源を入れます。
今の室温は X 度です。冷房の電源を入れますか？
"
174,B,Distance ,"
問題文2 次元平面上に N 個の点があります。 i 個目の点の座標は (X_i,Y_i) です。
これらのうち、原点からの距離が D 以下であるような点は何個ありますか？
なお、座標 (p,q) にある点と原点の距離は \sqrt{p^2+q^2} で表されます。
"
174,C,Repsept,"
問題文あなたは、室温が 30 度以上のとき、またそのときに限り、冷房の電源を入れます。
今の室温は X 度です。冷房の電源を入れますか？
"
174,D,Alter Altar,"
問題文2 次元平面上に N 個の点があります。 i 個目の点の座標は (X_i,Y_i) です。
これらのうち、原点からの距離が D 以下であるような点は何個ありますか？
なお、座標 (p,q) にある点と原点の距離は \sqrt{p^2+q^2} で表されます。
"
174,E,Logs,"
問題文丸太が N 本あり、それぞれ長さは A_1,A_2,\cdots,A_N です。
これらの丸太を合計 K 回まで切ることができます。
長さ L の丸太を片端から t (0<t<L) の位置で切ると、長さ t,L-t の丸太に分かれます。
丸太を合計 K 回まで切った後最も長い丸太の長さが最小でいくつになるか求め、小数点以下を切り上げた値を出力してください。
"
174,F,Range Set Query,"
問題文N 個の色の付いた玉が左右一列に並んでおり、左から i 番目の玉の色は c_i です。
クエリが Q 個与えられます。i 番目のクエリでは、左から l_i 番目から r_i 番目までにある玉の色の種類数を答えてください。
"
175,A,Rainy Season,"
問題文AtCoder 町の、ある連続した 3 日間の天気の記録があります。天気の記録は長さ 3 の文字列 S で表され、i (1 \leq i \leq 3) 日目の天気は i 文字目が S のとき晴れ、R のとき雨でした。
天気が雨である日が連続していた最大の日数を求めてください。
"
175,B,Making Triangle,"
問題文1, \cdots, N の番号がついた N 本の棒があります。棒 i (1 \leq i \leq N) の長さは L_i です。
このうち、三角形を作ることのできるような長さの異なる 3 本の棒を選ぶ方法は何通りあるでしょうか。
つまり、3 つの整数 1 \leq i < j < k \leq N の組であって次の 2 つの条件の両方を満たすものの個数を求めてください。

L_i, L_j, L_k がすべて異なる
3 辺の長さが L_i, L_j, L_k であるような三角形が存在する

"
175,C,Walking Takahashi,"
問題文AtCoder 町の、ある連続した 3 日間の天気の記録があります。天気の記録は長さ 3 の文字列 S で表され、i (1 \leq i \leq 3) 日目の天気は i 文字目が S のとき晴れ、R のとき雨でした。
天気が雨である日が連続していた最大の日数を求めてください。
"
175,D,Moving Piece,"
問題文1, \cdots, N の番号がついた N 本の棒があります。棒 i (1 \leq i \leq N) の長さは L_i です。
このうち、三角形を作ることのできるような長さの異なる 3 本の棒を選ぶ方法は何通りあるでしょうか。
つまり、3 つの整数 1 \leq i < j < k \leq N の組であって次の 2 つの条件の両方を満たすものの個数を求めてください。

L_i, L_j, L_k がすべて異なる
3 辺の長さが L_i, L_j, L_k であるような三角形が存在する

"
175,E,Picking Goods,"
問題文R 行 C 列に並んだマス目に K 個のアイテムが置いてあります。1 \leq i \leq R 行目、 1 \leq j \leq C 列目のマスを (i, j) と表すとき、i 番目のアイテムはマス (r_i, c_i) に存在し、その価値は v_i です。
高橋君はマス (1, 1) からスタートしてゴールのマス (R, C) まで移動します。高橋君はマス (i, j) にいるとき、次には (存在すれば) マス (i + 1, j) またはマス (i, j + 1) に移動することができます。
高橋君は通ったマス (スタートとゴールも含む) のアイテムを拾うことができます。ただし、マス目の同じ行では 3 個までしかアイテムを拾うことができません。通ったマスにアイテムがある場合に、そのアイテムを拾わないことはできます。
高橋君が拾うことのできるアイテムの価値の合計としてありうる値の最大値を求めてください。
"
175,F,Making Palindrome,"
問題文英小文字から成る N 個の文字列 S_1, S_2, \cdots, S_N があります。
高橋君はまずこれらの文字列から重複を許して合計 1 個以上選んだ後、選んだ文字列を好きな順番で連結することで、回文であるような文字列を作ろうとしています。
文字列 S_i を 1 個使うにはコストが C_i かかり、同じ文字列であっても使った個数の分だけコストがかかります。
上述の方法で回文を作ることのできるように文字列を選ぶ方法のうち、コストの和としてありうる値の最小値を求めてください。
また、どのように選んでも回文を作ることが不可能である場合は -1 を出力してください。
"
176,A,Takoyaki,"
問題文高橋君はたこ焼きが好きです。
たこ焼き器を使うと、1 度に最大で X 個のたこ焼きを作ることができます。これにかかる時間は作る個数によらず T 分です。
N 個のたこ焼きを作るためには何分必要ですか？
"
